Transaction_ID,T_Date,Reciving_ID,Sending_ID,Explanation
2185,2003-11-26,,51,My Withdrawal
2186,1990-7-12,,52,My Withdrawal
2187,2000-11-13,,53,My Withdrawal
2188,2005-8-17,,54,My Withdrawal
2189,2019-10-27,,55,My Withdrawal
2190,2001-6-13,,56,My Withdrawal
2191,1994-8-24,,57,My Withdrawal
2192,2012-3-27,,58,My Withdrawal
2193,2002-2-5,,59,My Withdrawal
2194,2016-9-1,,60,My Withdrawal
2195,1997-4-19,,61,My Withdrawal
2196,1997-7-24,,62,My Withdrawal
2197,2019-2-13,,63,My Withdrawal
2198,1996-1-19,,64,My Withdrawal
2199,2004-1-22,,65,My Withdrawal
2200,2018-7-22,,66,My Withdrawal
2201,2010-2-6,,67,My Withdrawal
2202,1997-5-27,,68,My Withdrawal
2203,1996-1-12,,69,My Withdrawal
2204,1998-12-20,,70,My Withdrawal
2205,2002-6-21,,71,My Withdrawal
2206,2008-3-10,,72,My Withdrawal
2207,2008-5-16,,73,My Withdrawal
2208,2009-8-13,,74,My Withdrawal
2209,2013-12-20,,75,My Withdrawal
2210,2004-12-16,,76,My Withdrawal
2211,1998-11-22,,77,My Withdrawal
2212,1995-7-18,,78,My Withdrawal
2213,1995-12-31,,79,My Withdrawal
2214,2005-5-16,,80,My Withdrawal
2215,1991-9-10,,81,My Withdrawal
2216,1994-6-7,,82,My Withdrawal
2217,1990-5-9,,83,My Withdrawal
2218,2000-3-5,,84,My Withdrawal
2219,1993-11-25,,85,My Withdrawal
2220,2020-3-8,,86,My Withdrawal
2221,1994-7-27,,87,My Withdrawal
2222,2013-2-10,,88,My Withdrawal
2223,2018-8-30,,89,My Withdrawal
2224,1999-5-15,,90,My Withdrawal
2225,2000-6-23,,91,My Withdrawal
2226,1991-1-8,,92,My Withdrawal
2227,2002-2-19,,93,My Withdrawal
2228,2018-12-11,,94,My Withdrawal
2229,2003-3-19,,95,My Withdrawal
2230,2002-12-19,,96,My Withdrawal
2231,2005-12-5,,97,My Withdrawal
2232,2002-9-25,,98,My Withdrawal
2233,2003-8-15,,99,My Withdrawal
2234,2013-5-2,,100,My Withdrawal
2235,2018-2-10,,101,My Withdrawal
2236,1997-8-30,,102,My Withdrawal
2237,2001-8-20,,103,My Withdrawal
2238,2017-8-29,,104,My Withdrawal
2239,2001-12-19,,105,My Withdrawal
2240,2019-12-27,,106,My Withdrawal
2241,2002-6-12,,107,My Withdrawal
2242,2020-1-13,,108,My Withdrawal
2243,2013-9-10,,109,My Withdrawal
2244,2017-12-6,,110,My Withdrawal
2245,2011-3-17,,111,My Withdrawal
2246,2005-12-1,,112,My Withdrawal
2247,2019-9-3,,113,My Withdrawal
2248,2017-5-31,,114,My Withdrawal
2249,1995-7-29,,115,My Withdrawal
2250,2013-6-14,,116,My Withdrawal
2251,2002-5-8,,117,My Withdrawal
2252,2010-1-4,,118,My Withdrawal
2253,1999-8-22,,119,My Withdrawal
2254,1991-7-15,,120,My Withdrawal
2255,2009-8-11,,121,My Withdrawal
2256,2002-1-25,,122,My Withdrawal
2257,2003-6-10,,123,My Withdrawal
2258,2010-2-20,,124,My Withdrawal
2259,2017-7-8,,125,My Withdrawal
2260,2010-4-27,,126,My Withdrawal
2261,1998-7-1,,127,My Withdrawal
2262,2004-3-1,,128,My Withdrawal
2263,1997-1-22,,129,My Withdrawal
2264,2010-12-22,,130,My Withdrawal
2265,2019-4-8,,131,My Withdrawal
2266,2007-3-7,,132,My Withdrawal
2267,2016-12-22,,133,My Withdrawal
2268,1993-1-28,,134,My Withdrawal
2269,2003-2-8,,135,My Withdrawal
2270,2019-11-24,,136,My Withdrawal
2271,1991-12-18,,137,My Withdrawal
2272,2001-2-6,,138,My Withdrawal
2273,2015-9-5,,139,My Withdrawal
2274,2006-2-10,,140,My Withdrawal
2275,2003-8-31,,141,My Withdrawal
2276,2009-2-9,,142,My Withdrawal
2277,2014-12-3,,143,My Withdrawal
2278,2016-9-8,,144,My Withdrawal
2279,2011-2-17,,145,My Withdrawal
2280,2010-8-4,,146,My Withdrawal
2281,1994-4-21,,147,My Withdrawal
2282,2007-7-29,,148,My Withdrawal
2283,1998-5-23,,149,My Withdrawal
2284,1997-3-1,,150,My Withdrawal
2285,1991-9-22,,151,My Withdrawal
2286,2016-4-25,,152,My Withdrawal
2287,2017-8-2,,153,My Withdrawal
2288,2005-6-9,,154,My Withdrawal
2289,2013-2-18,,155,My Withdrawal
2290,2017-8-22,,156,My Withdrawal
2291,2019-5-8,,157,My Withdrawal
2292,1995-10-14,,158,My Withdrawal
2293,1990-5-25,,159,My Withdrawal
2294,1992-1-11,,160,My Withdrawal
2295,2011-1-7,,161,My Withdrawal
2296,2008-1-17,,162,My Withdrawal
2297,2013-5-18,,163,My Withdrawal
2298,1994-1-31,,164,My Withdrawal
2299,2020-2-14,,165,My Withdrawal
2300,2015-9-10,,166,My Withdrawal
2301,2011-8-18,,167,My Withdrawal
2302,2010-6-6,,168,My Withdrawal
2303,1998-11-6,,169,My Withdrawal
2304,1997-2-1,,170,My Withdrawal
2305,1997-11-28,,171,My Withdrawal
2306,1999-5-16,,172,My Withdrawal
2307,2016-5-6,,173,My Withdrawal
2308,2014-8-22,,174,My Withdrawal
2309,1996-12-27,,175,My Withdrawal
2310,2020-1-12,,176,My Withdrawal
2311,2006-9-7,,177,My Withdrawal
2312,2009-7-2,,178,My Withdrawal
2313,2006-8-19,,179,My Withdrawal
2314,1991-9-16,,180,My Withdrawal
2315,2006-6-1,,181,My Withdrawal
2316,2002-8-22,,182,My Withdrawal
2317,2014-9-20,,183,My Withdrawal
2318,2001-5-10,,184,My Withdrawal
2319,1993-2-27,,185,My Withdrawal
2320,2009-4-27,,186,My Withdrawal
2321,2004-3-2,,187,My Withdrawal
2322,2017-11-19,,188,My Withdrawal
2323,1991-9-5,,189,My Withdrawal
2324,2011-10-2,,190,My Withdrawal
2325,2015-7-27,,191,My Withdrawal
2326,1996-5-15,,192,My Withdrawal
2327,1993-7-9,,193,My Withdrawal
2328,1999-4-23,,194,My Withdrawal
2329,2013-8-10,,195,My Withdrawal
2330,2013-4-30,,196,My Withdrawal
2331,2017-9-9,,197,My Withdrawal
2332,2003-7-28,,198,My Withdrawal
2333,1993-2-11,,199,My Withdrawal
2334,1994-4-25,,200,My Withdrawal
2335,2010-9-16,,201,My Withdrawal
2336,2015-6-23,,202,My Withdrawal
2337,1994-5-21,,203,My Withdrawal
2338,2018-5-1,,204,My Withdrawal
2339,2015-1-7,,205,My Withdrawal
2340,2005-10-6,,206,My Withdrawal
2341,2005-2-27,,207,My Withdrawal
2342,2019-12-3,,208,My Withdrawal
2343,1993-4-20,,209,My Withdrawal
2344,2013-7-18,,210,My Withdrawal
2345,1993-9-14,,211,My Withdrawal
2346,2000-10-4,,212,My Withdrawal
2347,2008-8-2,,213,My Withdrawal
2348,1993-7-21,,214,My Withdrawal
2349,2002-3-24,,215,My Withdrawal
2350,1994-7-4,,216,My Withdrawal
2351,2006-4-26,,217,My Withdrawal
2352,1995-4-7,,218,My Withdrawal
2353,1994-5-5,,219,My Withdrawal
2354,2018-12-11,,220,My Withdrawal
2355,2007-4-14,,221,My Withdrawal
2356,2003-5-1,,222,My Withdrawal
2357,2019-1-3,,223,My Withdrawal
2358,2002-1-4,,224,My Withdrawal
2359,2015-10-2,,225,My Withdrawal
2360,2007-2-11,,226,My Withdrawal
2361,2003-4-28,,227,My Withdrawal
2362,1990-5-13,,228,My Withdrawal
2363,2007-4-24,,229,My Withdrawal
2364,2009-5-4,,230,My Withdrawal
2365,1997-2-15,,231,My Withdrawal
2366,2003-6-24,,232,My Withdrawal
2367,2010-3-15,,233,My Withdrawal
2368,2012-12-26,,234,My Withdrawal
2369,1999-12-21,,235,My Withdrawal
2370,1995-7-19,,236,My Withdrawal
2371,2008-4-1,,237,My Withdrawal
2372,2005-6-8,,238,My Withdrawal
2373,1990-11-17,,239,My Withdrawal
2374,2008-6-21,,240,My Withdrawal
2375,2015-12-18,,241,My Withdrawal
2376,2011-4-16,,242,My Withdrawal
2377,2001-11-3,,243,My Withdrawal
2378,2006-5-6,,244,My Withdrawal
2379,2008-7-5,,245,My Withdrawal
2380,2018-8-7,,246,My Withdrawal
2381,2009-3-25,,247,My Withdrawal
2382,2002-11-28,,248,My Withdrawal
2383,1991-2-14,,249,My Withdrawal
2384,1991-5-19,,250,My Withdrawal
2385,2002-6-14,,251,My Withdrawal
2386,2013-3-27,,252,My Withdrawal
2387,2014-9-4,,253,My Withdrawal
2388,1999-4-19,,254,My Withdrawal
2389,2019-10-29,,255,My Withdrawal
2390,1994-4-29,,256,My Withdrawal
2391,2013-5-9,,257,My Withdrawal
2392,1994-6-17,,258,My Withdrawal
2393,1994-3-12,,259,My Withdrawal
2394,1997-11-22,,260,My Withdrawal
2395,2016-5-15,,261,My Withdrawal
2396,1993-1-11,,262,My Withdrawal
2397,2015-11-11,,263,My Withdrawal
2398,2001-1-30,,264,My Withdrawal
2399,2009-1-17,,265,My Withdrawal
2400,2009-5-3,,266,My Withdrawal
2401,1996-1-4,,267,My Withdrawal
2402,2017-12-20,,268,My Withdrawal
2403,2006-4-14,,269,My Withdrawal
2404,2011-1-21,,270,My Withdrawal
2405,1993-11-28,,271,My Withdrawal
2406,2000-3-9,,272,My Withdrawal
2407,1995-9-11,,273,My Withdrawal
2408,2013-4-27,,274,My Withdrawal
2409,2013-1-20,,275,My Withdrawal
2410,2015-12-30,,276,My Withdrawal
2411,2012-2-3,,277,My Withdrawal
2412,2019-9-19,,278,My Withdrawal
2413,1999-7-15,,279,My Withdrawal
2414,2006-7-22,,280,My Withdrawal
2415,2009-10-27,,281,My Withdrawal
2416,1994-2-17,,282,My Withdrawal
2417,2013-8-6,,283,My Withdrawal
2418,1995-10-8,,284,My Withdrawal
2419,1993-12-29,,285,My Withdrawal
2420,1993-6-4,,286,My Withdrawal
2421,2013-7-14,,287,My Withdrawal
2422,2012-5-4,,288,My Withdrawal
2423,2014-10-10,,289,My Withdrawal
2424,2007-1-13,,290,My Withdrawal
2425,2016-1-7,,291,My Withdrawal
2426,2012-6-26,,292,My Withdrawal
2427,2011-5-1,,293,My Withdrawal
2428,2013-12-31,,294,My Withdrawal
2429,2001-4-1,,295,My Withdrawal
2430,2004-4-10,,296,My Withdrawal
2431,1999-9-17,,297,My Withdrawal
2432,1997-9-20,,298,My Withdrawal
2433,1994-9-12,,299,My Withdrawal
2434,2002-8-24,,300,My Withdrawal
2435,2015-1-26,,301,My Withdrawal
2436,2015-2-3,,302,My Withdrawal
2437,2003-3-9,,303,My Withdrawal
2438,2013-7-12,,304,My Withdrawal
2439,2006-11-21,,305,My Withdrawal
2440,2002-4-17,,306,My Withdrawal
2441,2013-11-24,,307,My Withdrawal
2442,1999-3-11,,308,My Withdrawal
2443,2015-12-1,,309,My Withdrawal
2444,2012-9-18,,310,My Withdrawal
2445,2002-2-25,,311,My Withdrawal
2446,2009-6-27,,312,My Withdrawal
2447,2012-7-16,,313,My Withdrawal
2448,2018-2-19,,314,My Withdrawal
2449,2012-4-14,,315,My Withdrawal
2450,2020-1-24,,316,My Withdrawal
2451,1999-12-20,,317,My Withdrawal
2452,2014-1-10,,318,My Withdrawal
2453,2002-4-17,,319,My Withdrawal
2454,1998-7-12,,320,My Withdrawal
2455,2015-10-19,,321,My Withdrawal
2456,1991-6-24,,322,My Withdrawal
2457,1993-7-21,,323,My Withdrawal
2458,2010-1-13,,324,My Withdrawal
2459,1995-4-18,,325,My Withdrawal
2460,2008-9-20,,326,My Withdrawal
2461,2010-1-4,,327,My Withdrawal
2462,2003-8-15,,328,My Withdrawal
2463,2004-12-16,,329,My Withdrawal
2464,2013-6-11,,330,My Withdrawal
2465,2000-8-24,,331,My Withdrawal
2466,2012-5-19,,332,My Withdrawal
2467,2007-9-13,,333,My Withdrawal
2468,2003-2-9,,334,My Withdrawal
2469,2005-11-23,,335,My Withdrawal
2470,1999-10-9,,336,My Withdrawal
2471,2020-1-18,,337,My Withdrawal
2472,2010-12-4,,338,My Withdrawal
2473,2011-8-10,,339,My Withdrawal
2474,2001-8-13,,340,My Withdrawal
2475,2003-3-4,,341,My Withdrawal
2476,2004-5-10,,342,My Withdrawal
2477,2004-2-26,,343,My Withdrawal
2478,2008-3-7,,344,My Withdrawal
2479,1996-1-10,,345,My Withdrawal
2480,2002-11-23,,346,My Withdrawal
2481,1992-12-2,,347,My Withdrawal
2482,1990-7-18,,348,My Withdrawal
2483,2001-8-13,,349,My Withdrawal
2484,2020-5-11,,350,My Withdrawal
2485,2002-8-2,,351,My Withdrawal
2486,2017-7-11,,352,My Withdrawal
2487,2012-2-25,,353,My Withdrawal
2488,2012-9-13,,354,My Withdrawal
2489,1992-4-27,,355,My Withdrawal
2490,2008-6-23,,356,My Withdrawal
2491,1992-8-13,,357,My Withdrawal
2492,1997-10-1,,358,My Withdrawal
2493,1994-11-23,,359,My Withdrawal
2494,2010-7-16,,360,My Withdrawal
2495,2014-6-25,,361,My Withdrawal
2496,1999-3-29,,362,My Withdrawal
2497,2010-2-1,,363,My Withdrawal
2498,2006-9-18,,364,My Withdrawal
2499,1993-9-25,,365,My Withdrawal
2500,2019-7-20,,366,My Withdrawal
2501,2013-12-25,,367,My Withdrawal
2502,2020-4-26,,368,My Withdrawal
2503,2013-6-13,,369,My Withdrawal
2504,1996-10-8,,370,My Withdrawal
2505,1997-7-21,,371,My Withdrawal
2506,1995-11-28,,372,My Withdrawal
2507,2007-4-20,,373,My Withdrawal
2508,2007-4-30,,374,My Withdrawal
2509,2001-8-22,,375,My Withdrawal
2510,1997-7-30,,376,My Withdrawal
2511,2019-4-19,,377,My Withdrawal
2512,1998-2-11,,378,My Withdrawal
2513,2007-12-13,,379,My Withdrawal
2514,2004-7-19,,380,My Withdrawal
2515,2000-6-30,,381,My Withdrawal
2516,2017-5-5,,382,My Withdrawal
2517,2000-3-18,,383,My Withdrawal
2518,2000-7-16,,384,My Withdrawal
2519,2009-7-13,,385,My Withdrawal
2520,1996-11-13,,386,My Withdrawal
2521,2020-2-28,,387,My Withdrawal
2522,1997-8-2,,388,My Withdrawal
2523,2010-12-9,,389,My Withdrawal
2524,1999-1-22,,390,My Withdrawal
2525,1994-12-1,,391,My Withdrawal
2526,1991-10-28,,392,My Withdrawal
2527,2019-5-23,,393,My Withdrawal
2528,2009-6-1,,394,My Withdrawal
2529,2017-8-12,,395,My Withdrawal
2530,1991-12-11,,396,My Withdrawal
2531,2005-9-13,,397,My Withdrawal
2532,2000-2-20,,398,My Withdrawal
2533,2007-11-1,,399,My Withdrawal
2534,2009-12-1,,400,My Withdrawal
2535,2002-1-5,,401,My Withdrawal
2536,1995-7-7,,402,My Withdrawal
2537,2008-7-21,,403,My Withdrawal
2538,2010-12-18,,404,My Withdrawal
2539,2002-7-12,,405,My Withdrawal
2540,2002-7-4,,406,My Withdrawal
2541,1998-1-1,,407,My Withdrawal
2542,2014-10-2,,408,My Withdrawal
2543,2016-1-23,,409,My Withdrawal
2544,1995-2-26,,410,My Withdrawal
2545,2012-9-23,,411,My Withdrawal
2546,2009-3-11,,412,My Withdrawal
2547,2005-11-27,,413,My Withdrawal
2548,1997-2-13,,414,My Withdrawal
2549,2003-2-10,,415,My Withdrawal
2550,2009-3-31,,416,My Withdrawal
2551,2011-1-17,,417,My Withdrawal
2552,1993-11-17,,418,My Withdrawal
2553,2017-1-9,,419,My Withdrawal
2554,1996-10-11,,420,My Withdrawal
2555,2010-9-30,,421,My Withdrawal
2556,2009-2-11,,422,My Withdrawal
2557,2001-11-19,,423,My Withdrawal
2558,1992-5-6,,424,My Withdrawal
2559,1994-1-4,,425,My Withdrawal
2560,1999-11-21,,426,My Withdrawal
2561,2000-4-26,,427,My Withdrawal
2562,1997-12-23,,428,My Withdrawal
2563,2002-10-10,,429,My Withdrawal
2564,2003-4-23,,430,My Withdrawal
2565,2007-12-7,,431,My Withdrawal
2566,1999-2-25,,432,My Withdrawal
2567,2013-6-6,,433,My Withdrawal
2568,2010-10-13,,434,My Withdrawal
2569,2015-1-9,,435,My Withdrawal
2570,1997-10-1,,436,My Withdrawal
2571,2012-9-12,,437,My Withdrawal
2572,1999-2-7,,438,My Withdrawal
2573,2009-9-21,,439,My Withdrawal
2574,2009-6-6,,440,My Withdrawal
2575,2006-2-14,,441,My Withdrawal
2576,2006-12-7,,442,My Withdrawal
2577,2019-1-25,,443,My Withdrawal
2578,2007-11-15,,444,My Withdrawal
2579,2017-8-22,,445,My Withdrawal
2580,2008-8-15,,446,My Withdrawal
2581,2011-6-1,,447,My Withdrawal
2582,1995-3-26,,448,My Withdrawal
2583,2012-3-9,,449,My Withdrawal
2584,1995-8-25,,450,My Withdrawal
2585,2002-11-22,,451,My Withdrawal
2586,1999-12-18,,452,My Withdrawal
2587,2002-12-4,,453,My Withdrawal
2588,1991-7-4,,454,My Withdrawal
2589,2015-2-9,,455,My Withdrawal
2590,1994-4-19,,456,My Withdrawal
2591,2005-9-2,,457,My Withdrawal
2592,2017-4-7,,458,My Withdrawal
2593,1999-10-29,,459,My Withdrawal
2594,2002-7-1,,460,My Withdrawal
2595,1992-10-21,,461,My Withdrawal
2596,1997-5-28,,462,My Withdrawal
2597,2003-7-1,,463,My Withdrawal
2598,2013-3-5,,464,My Withdrawal
2599,2011-8-14,,465,My Withdrawal
2600,2001-10-25,,466,My Withdrawal
2601,1997-5-14,,467,My Withdrawal
2602,2003-10-18,,468,My Withdrawal
2603,2016-11-2,,469,My Withdrawal
2604,2011-12-31,,470,My Withdrawal
2605,2019-6-17,,471,My Withdrawal
2606,1993-1-22,,472,My Withdrawal
2607,2013-3-14,,473,My Withdrawal
2608,2004-10-13,,474,My Withdrawal
2609,2015-5-22,,475,My Withdrawal
2610,2003-3-23,,476,My Withdrawal
2611,2016-3-25,,477,My Withdrawal
2612,1993-9-18,,478,My Withdrawal
2613,1994-12-30,,479,My Withdrawal
2614,2018-9-24,,480,My Withdrawal
2615,2003-5-3,,481,My Withdrawal
2616,2002-10-30,,482,My Withdrawal
2617,1992-4-7,,483,My Withdrawal
2618,2018-4-6,,484,My Withdrawal
2619,2003-4-7,,485,My Withdrawal
2620,1993-7-19,,486,My Withdrawal
2621,2013-5-2,,487,My Withdrawal
2622,1994-9-21,,488,My Withdrawal
2623,2000-9-29,,489,My Withdrawal
2624,2003-12-8,,490,My Withdrawal
2625,2001-1-9,,491,My Withdrawal
2626,2013-3-14,,492,My Withdrawal
2627,2011-4-15,,493,My Withdrawal
2628,2016-11-6,,494,My Withdrawal
2629,2009-2-1,,495,My Withdrawal
2630,2008-2-8,,496,My Withdrawal
2631,2008-5-24,,497,My Withdrawal
2632,1999-2-21,,498,My Withdrawal
2633,1999-10-4,,499,My Withdrawal
2634,1993-10-23,,500,My Withdrawal
2635,2012-10-29,,501,My Withdrawal
2636,2016-6-16,,502,My Withdrawal
2637,1996-11-24,,503,My Withdrawal
2638,2014-9-23,,504,My Withdrawal
2639,2020-5-10,,505,My Withdrawal
2640,2013-6-5,,506,My Withdrawal
2641,2014-11-8,,507,My Withdrawal
2642,2007-11-16,,508,My Withdrawal
2643,1990-11-14,,509,My Withdrawal
2644,1992-4-14,,510,My Withdrawal
2645,1999-1-9,,511,My Withdrawal
2646,1993-1-3,,512,My Withdrawal
2647,2009-11-25,,513,My Withdrawal
2648,2008-9-29,,514,My Withdrawal
2649,2006-7-24,,515,My Withdrawal
2650,2009-10-30,,516,My Withdrawal
2651,1994-6-25,,517,My Withdrawal
2652,1999-5-20,,518,My Withdrawal
2653,1994-5-28,,519,My Withdrawal
2654,2000-4-4,,520,My Withdrawal
2655,2019-11-7,,521,My Withdrawal
2656,2002-3-20,,522,My Withdrawal
2657,1999-1-20,,523,My Withdrawal
2658,2007-1-9,,524,My Withdrawal
2659,2017-7-2,,525,My Withdrawal
2660,1994-7-2,,526,My Withdrawal
2661,2008-4-17,,527,My Withdrawal
2662,1995-8-18,,528,My Withdrawal
2663,2001-12-21,,529,My Withdrawal
2664,2016-12-15,,530,My Withdrawal
2665,2010-10-5,,531,My Withdrawal
2666,2009-2-13,,532,My Withdrawal
2667,1998-4-6,,533,My Withdrawal
2668,2000-10-8,,534,My Withdrawal
2669,2017-6-27,,535,My Withdrawal
2670,1994-1-7,,536,My Withdrawal
2671,1993-3-19,,537,My Withdrawal
2672,2002-8-21,,538,My Withdrawal
2673,1990-8-8,,539,My Withdrawal
2674,2002-6-16,,540,My Withdrawal
2675,2004-12-20,,541,My Withdrawal
2676,1993-6-10,,542,My Withdrawal
2677,2016-2-14,,543,My Withdrawal
2678,2008-7-3,,544,My Withdrawal
2679,2019-7-11,,545,My Withdrawal
2680,1990-10-21,,546,My Withdrawal
2681,2003-8-26,,547,My Withdrawal
2682,1997-11-11,,548,My Withdrawal
2683,2016-4-6,,549,My Withdrawal
2684,2001-5-31,,550,My Withdrawal
2685,1992-5-9,,551,My Withdrawal
2686,1999-4-17,,552,My Withdrawal
2687,1998-12-7,,553,My Withdrawal
2688,2004-8-14,,554,My Withdrawal
2689,2013-7-19,,555,My Withdrawal
2690,1997-5-3,,556,My Withdrawal
2691,2009-1-10,,557,My Withdrawal
2692,1993-2-9,,558,My Withdrawal
2693,1995-4-12,,559,My Withdrawal
2694,1994-6-13,,560,My Withdrawal
2695,2013-5-7,,561,My Withdrawal
2696,2003-3-1,,562,My Withdrawal
2697,2002-1-27,,563,My Withdrawal
2698,2003-5-13,,564,My Withdrawal
2699,2019-1-23,,565,My Withdrawal
2700,1996-4-3,,566,My Withdrawal
2701,1997-3-7,,567,My Withdrawal
2702,2013-2-24,,568,My Withdrawal
2703,2001-1-7,,569,My Withdrawal
2704,1997-4-16,,570,My Withdrawal
2705,1999-2-28,,571,My Withdrawal
2706,1991-7-12,,572,My Withdrawal
2707,1998-3-13,,573,My Withdrawal
2708,2005-1-30,,574,My Withdrawal
2709,2016-8-15,,575,My Withdrawal
2710,2001-12-5,,576,My Withdrawal
2711,2007-3-8,,577,My Withdrawal
2712,1999-11-4,,578,My Withdrawal
2713,1995-9-5,,579,My Withdrawal
2714,2015-6-15,,580,My Withdrawal
2715,1991-10-2,,581,My Withdrawal
2716,2019-1-17,,582,My Withdrawal
2717,2011-9-3,,583,My Withdrawal
2718,2001-11-11,,584,My Withdrawal
2719,1999-7-17,,585,My Withdrawal
2720,1992-5-10,,586,My Withdrawal
2721,2020-1-31,,587,My Withdrawal
2722,2018-4-30,,588,My Withdrawal
2723,1993-3-6,,589,My Withdrawal
2724,1992-7-9,,590,My Withdrawal
2725,1993-10-3,,591,My Withdrawal
2726,2019-5-16,,592,My Withdrawal
2727,2009-9-26,,593,My Withdrawal
2728,2007-9-27,,594,My Withdrawal
2729,2004-11-26,,595,My Withdrawal
2730,2016-12-15,,596,My Withdrawal
2731,2014-10-23,,597,My Withdrawal
2732,1994-5-19,,598,My Withdrawal
2733,2006-12-5,,599,My Withdrawal
2734,2014-4-26,,600,My Withdrawal
2735,2014-1-2,,601,My Withdrawal
2736,2014-3-12,,602,My Withdrawal
2737,2010-4-2,,603,My Withdrawal
2738,2006-10-9,,604,My Withdrawal
2739,2017-8-29,,605,My Withdrawal
2740,2010-7-5,,606,My Withdrawal
2741,2016-6-26,,607,My Withdrawal
2742,2005-2-8,,608,My Withdrawal
2743,1997-11-24,,609,My Withdrawal
2744,2016-1-11,,610,My Withdrawal
2745,1993-8-28,,611,My Withdrawal
2746,1997-10-3,,612,My Withdrawal
2747,2013-5-4,,613,My Withdrawal
2748,2004-6-22,,614,My Withdrawal
2749,1999-3-22,,615,My Withdrawal
2750,1996-10-1,,616,My Withdrawal
2751,1994-11-4,,617,My Withdrawal
2752,2011-6-20,,618,My Withdrawal
2753,2009-8-17,,619,My Withdrawal
2754,1996-6-16,,620,My Withdrawal
2755,1996-1-30,,621,My Withdrawal
2756,2015-9-15,,622,My Withdrawal
2757,1993-2-20,,623,My Withdrawal
2758,2017-9-8,,624,My Withdrawal
2759,2016-4-4,,625,My Withdrawal
2760,1997-4-3,,626,My Withdrawal
2761,2013-3-4,,627,My Withdrawal
2762,1997-10-1,,628,My Withdrawal
2763,2002-11-15,,629,My Withdrawal
2764,1991-10-24,,630,My Withdrawal
2765,1992-5-9,,631,My Withdrawal
2766,2016-7-8,,632,My Withdrawal
2767,2009-5-19,,633,My Withdrawal
2768,2006-6-29,,634,My Withdrawal
2769,2015-3-8,,635,My Withdrawal
2770,1997-4-10,,636,My Withdrawal
2771,2004-11-25,,637,My Withdrawal
2772,1992-10-21,,638,My Withdrawal
2773,2002-2-22,,639,My Withdrawal
2774,2009-11-1,,640,My Withdrawal
2775,2016-7-24,,641,My Withdrawal
2776,1993-1-4,,642,My Withdrawal
2777,2019-11-14,,643,My Withdrawal
2778,2012-12-6,,644,My Withdrawal
2779,2003-7-16,,645,My Withdrawal
2780,1996-12-15,,646,My Withdrawal
2781,2004-5-15,,647,My Withdrawal
2782,2006-6-15,,648,My Withdrawal
2783,1994-6-29,,649,My Withdrawal
2784,2015-7-30,,650,My Withdrawal
2785,1995-4-9,,651,My Withdrawal
2786,1990-10-27,,652,My Withdrawal
2787,2019-1-27,,653,My Withdrawal
2788,1991-4-3,,654,My Withdrawal
2789,2012-9-8,,655,My Withdrawal
2790,1993-10-19,,656,My Withdrawal
2791,1994-3-10,,657,My Withdrawal
2792,2008-3-8,,658,My Withdrawal
2793,2014-9-24,,659,My Withdrawal
2794,1990-7-24,,660,My Withdrawal
2795,1999-1-18,,661,My Withdrawal
2796,2012-12-14,,662,My Withdrawal
2797,2012-12-19,,663,My Withdrawal
2798,2008-8-29,,664,My Withdrawal
2799,1994-7-26,,665,My Withdrawal
2800,1996-4-8,,666,My Withdrawal
2801,1992-2-25,,667,My Withdrawal
2802,1998-5-11,,668,My Withdrawal
2803,2012-1-11,,669,My Withdrawal
2804,1996-11-15,,670,My Withdrawal
2805,2013-6-26,,671,My Withdrawal
2806,1990-11-7,,672,My Withdrawal
2807,2015-2-12,,673,My Withdrawal
2808,1999-12-12,,674,My Withdrawal
2809,2007-4-17,,675,My Withdrawal
2810,2018-10-12,,676,My Withdrawal
2811,2015-10-24,,677,My Withdrawal
2812,2013-7-13,,678,My Withdrawal
2813,2015-5-22,,679,My Withdrawal
2814,1999-2-4,,680,My Withdrawal
2815,1996-4-17,,681,My Withdrawal
2816,2017-4-29,,682,My Withdrawal
2817,1996-5-12,,683,My Withdrawal
2818,2019-6-3,,684,My Withdrawal
2819,2002-8-9,,685,My Withdrawal
2820,2014-12-10,,686,My Withdrawal
2821,1992-6-24,,687,My Withdrawal
2822,1990-10-4,,688,My Withdrawal
2823,1997-10-28,,689,My Withdrawal
2824,2006-8-1,,690,My Withdrawal
2825,1999-12-17,,691,My Withdrawal
2826,2002-12-21,,692,My Withdrawal
2827,2005-12-3,,693,My Withdrawal
2828,2019-6-25,,694,My Withdrawal
2829,2007-1-5,,695,My Withdrawal
2830,2000-10-6,,696,My Withdrawal
2831,2007-10-18,,697,My Withdrawal
2832,2003-11-14,,698,My Withdrawal
2833,1999-8-2,,699,My Withdrawal
2834,2006-10-22,,700,My Withdrawal
2835,2003-10-2,,701,My Withdrawal
2836,2018-4-14,,702,My Withdrawal
2837,1993-5-25,,703,My Withdrawal
2838,1996-7-26,,704,My Withdrawal
2839,2018-2-16,,705,My Withdrawal
2840,2009-8-25,,706,My Withdrawal
2841,2007-10-3,,707,My Withdrawal
2842,2018-6-3,,708,My Withdrawal
2843,2000-11-8,,709,My Withdrawal
2844,2007-7-19,,710,My Withdrawal
2845,2014-3-6,,711,My Withdrawal
2846,2018-9-6,,712,My Withdrawal
2847,2005-8-26,,713,My Withdrawal
2848,2006-5-26,,714,My Withdrawal
2849,2000-2-1,,715,My Withdrawal
